,Unnamed: 0,gene_id_x,gene_name,gene_type,gene_id_y,entrez_id,chromosome,strand,number_of_transcripts,median_transcriptome_length,median_genome_length,median_number_of_exons,median_gene_start,median_gene_end
30074,30074,ENSG00000162747,FCGR3B,protein_coding,2200.0,2215.0,1,-,1.0,2288.0,8170.0,5.0,161592988.0,161601158.0
30076,30076,ENSG00000196290,NIF3L1,protein_coding,37951.0,60491.0,2,+,4.0,1446.0,14576.0,7.0,201754079.0,201768655.0
30078,30078,ENSG00000101203,COL20A1,protein_coding,36915.0,57642.0,20,+,1.0,4136.0,37747.0,36.0,61924538.0,61962285.0
30080,30080,ENSG00000215644,GCGR,protein_coding,2626.0,2642.0,17,+,1.0,2037.0,9879.0,14.0,79762010.0,79771889.0
30086,30086,ENSG00000166035,LIPC,protein_coding,3965.0,3990.0,15,+,1.0,1595.0,136898.0,9.0,58724175.0,58861073.0
30088,30088,ENSG00000116030,SUMO1,protein_coding,7298.0,7341.0,2,-,3.0,1448.0,32419.0,5.0,203070903.0,203103322.0
30095,30095,ENSG00000143819,EPHX1,protein_coding,2037.0,2052.0,1,+,2.0,1738.0,27862.0,9.0,226005400.0,226033262.0
30098,30098,ENSG00000187908,DMBT1,protein_coding,1743.0,1755.0,10,+,3.0,7604.0,83071.0,52.0,124320181.0,124403252.0
30101,30101,ENSG00000013588,GPRC5A,protein_coding,8932.0,9052.0,12,+,1.0,2847.0,22644.0,4.0,13043956.0,13066600.0
30106,30106,ENSG00000278062,ZNF251,protein_coding,59992.0,90987.0,8,-,1.0,3002.0,34676.0,5.0,145946294.0,145980970.0
30107,30107,ENSG00000198169,ZNF251,protein_coding,59992.0,90987.0,8,-,1.0,3002.0,34676.0,5.0,145946294.0,145980970.0
30108,30108,ENSG00000120149,MSX2,protein_coding,4462.0,4488.0,5,+,1.0,2206.0,6327.0,2.0,174151575.0,174157902.0
30113,30113,ENSG00000166006,KCNC2,protein_coding,3722.0,3747.0,12,-,3.0,3340.0,169615.0,5.0,75433896.0,75603511.0
30114,30114,ENSG00000179751,SYCN,protein_coding,110017.0,342898.0,19,-,1.0,480.0,1344.0,2.0,39693562.0,39694906.0
30115,30115,ENSG00000130714,POMT1,protein_coding,10438.0,10585.0,9,+,5.0,3060.0,20904.0,20.0,134378289.0,134399193.0
30116,30116,ENSG00000141867,BRD4,protein_coding,23231.0,23476.0,19,-,2.0,4900.0,38188.0,16.0,15353074.0,15391262.0
30120,30120,ENSG00000130717,UCK1,protein_coding,57792.0,83549.0,9,-,2.0,2125.0,7479.0,6.0,134399183.0,134406662.0
30121,30121,ENSG00000155026,RSPH10B,protein_coding,85881.0,222967.0,7,+,2.0,3085.0,44596.0,21.0,6379758.0,6424355.0
30122,30122,ENSG00000111785,RIC8B,protein_coding,34477.0,55188.0,12,+,1.0,4980.0,114695.0,9.0,107168399.0,107283094.0
30125,30125,ENSG00000187741,FANCA,protein_coding,2160.0,2175.0,16,-,2.0,3531.0,48702.0,27.0,89834363.0,89883065.0
30126,30126,ENSG00000139287,TPH2,protein_coding,78832.0,121278.0,12,+,1.0,2349.0,93595.0,11.0,72332626.0,72426221.0
30133,30133,ENSG00000158805,ZNF276,protein_coding,60228.0,92822.0,16,+,2.0,4604.0,19660.0,11.0,89787672.0,89807332.0
30142,30142,ENSG00000143771,CNIH4,protein_coding,28833.0,29097.0,1,+,1.0,618.0,19100.0,5.0,224544595.0,224563695.0
30143,30143,ENSG00000163655,GMPS,protein_coding,8756.0,8833.0,3,+,1.0,2440.0,67195.0,16.0,155588325.0,155655520.0
30147,30147,ENSG00000158882,TOMM40L,protein_coding,58345.0,84134.0,1,+,1.0,2668.0,4574.0,10.0,161195833.0,161200407.0
30149,30149,ENSG00000158258,CLSTN2,protein_coding,40717.0,64084.0,3,+,1.0,4865.0,632892.0,17.0,139654027.0,140286919.0
30152,30152,ENSG00000175538,KCNE3,protein_coding,9864.0,10008.0,11,-,1.0,3067.0,12714.0,3.0,74165886.0,74178600.0
30153,30153,ENSG00000188505,NCCRP1,protein_coding,110016.0,342897.0,19,+,1.0,1967.0,4918.0,6.0,39687604.0,39692522.0
30154,30154,ENSG00000197921,HES5,protein_coding,123048.0,388585.0,1,-,1.0,1303.0,1500.0,3.0,2460184.0,2461684.0
30155,30155,ENSG00000273529,HES5,protein_coding,123048.0,388585.0,1,-,1.0,1303.0,1500.0,3.0,2460184.0,2461684.0
30159,30159,ENSG00000143756,FBXO28,protein_coding,22974.0,23219.0,1,+,2.0,5346.0,47958.0,4.0,224301791.0,224349749.0
30160,30160,ENSG00000124678,TCP11,protein_coding,6914.0,6954.0,6,-,2.0,1966.0,23338.0,10.0,35085849.0,35109187.0
30164,30164,ENSG00000164946,FREM1,protein_coding,81374.0,158326.0,9,-,2.0,7500.0,110598.0,26.0,14734664.0,14845262.0
30166,30166,ENSG00000127527,EPS15L1,protein_coding,37327.0,58513.0,19,-,1.0,2751.0,110354.0,23.0,16472408.0,16582762.0
30169,30169,ENSG00000164414,SLC35A1,protein_coding,10412.0,10559.0,6,+,2.0,1810.0,39414.0,8.0,88182643.0,88222057.0
30170,30170,ENSG00000136931,NR5A1,protein_coding,2500.0,2516.0,9,-,1.0,3088.0,26184.0,7.0,127243515.0,127269699.0
30171,30171,ENSG00000121957,GPSM2,protein_coding,29634.0,29899.0,1,+,1.0,3018.0,53441.0,15.0,109419603.0,109473044.0
30177,30177,ENSG00000269405,NXF2,protein_coding,35286.0,56001.0,X,+,4.0,3057.0,95442.0,28.0,101558744.0,101638242.0
30182,30182,ENSG00000175213,ZNF408,protein_coding,55600.0,79797.0,11,+,2.0,2350.0,4986.0,5.0,46722480.0,46727466.0
30184,30184,ENSG00000173080,RXFP4,protein_coding,109674.0,339403.0,1,+,1.0,1145.0,1145.0,1.0,155911480.0,155912625.0
30185,30185,ENSG00000067445,TRO,protein_coding,7173.0,7216.0,X,+,3.0,2308.0,10616.0,13.0,54947249.0,54957865.0
30188,30188,ENSG00000162819,BROX,protein_coding,80706.0,148362.0,1,+,1.0,1668.0,20200.0,13.0,222885906.0,222906106.0
30189,30189,ENSG00000143390,RFX5,protein_coding,5961.0,5993.0,1,-,2.0,3604.0,6653.0,11.0,151313116.0,151319769.0
30190,30190,ENSG00000140955,ADAD2,protein_coding,81531.0,161931.0,16,+,2.0,2170.0,6049.0,10.0,84224723.0,84230772.0
30200,30200,ENSG00000169953,HSFY2,protein_coding,81446.0,159119.0,Y,-,6.0,1441.0,42274.0,2.0,20800952.0,20843225.0
30204,30204,ENSG00000092094,OSGEP,protein_coding,34933.0,55644.0,14,-,1.0,1614.0,8060.0,11.0,20915207.0,20923267.0
30211,30211,ENSG00000146285,SCML4,protein_coding,90350.0,256380.0,6,-,1.0,4528.0,122157.0,8.0,108023364.0,108145521.0
30212,30212,ENSG00000278570,NR2E3,protein_coding,9858.0,10002.0,15,+,2.0,2042.0,6040.0,8.0,72102894.0,72108934.0
30217,30217,ENSG00000131007,TTTY9B,antisense,128960.0,425057.0,Y,-,2.0,1632.0,9315.0,5.0,20817430.0,20826745.0
30219,30219,ENSG00000198356,ASNA1,protein_coding,436.0,439.0,19,+,1.0,1273.0,10831.0,7.0,12848306.0,12859137.0
30221,30221,ENSG00000130529,TRPM4,protein_coding,34084.0,54795.0,19,+,2.0,3854.0,54082.0,24.0,49661016.0,49715098.0
30223,30223,ENSG00000177045,SIX5,protein_coding,80655.0,147912.0,19,-,1.0,3328.0,4454.0,3.0,46268043.0,46272497.0
30225,30225,ENSG00000132549,VPS13B,protein_coding,81305.0,157680.0,8,+,4.0,8380.0,530418.0,40.0,100025494.0,100555912.0
30230,30230,ENSG00000204256,BRD2,protein_coding,6014.0,6046.0,6,+,4.0,4692.0,10264.0,13.0,32939018.0,32949282.0
30231,30231,ENSG00000235307,BRD2,protein_coding,6014.0,6046.0,6,+,4.0,4692.0,10264.0,13.0,32939018.0,32949282.0
30232,30232,ENSG00000236227,BRD2,protein_coding,6014.0,6046.0,6,+,4.0,4692.0,10264.0,13.0,32939018.0,32949282.0
30233,30233,ENSG00000215077,BRD2,protein_coding,6014.0,6046.0,6,+,4.0,4692.0,10264.0,13.0,32939018.0,32949282.0
30234,30234,ENSG00000234704,BRD2,protein_coding,6014.0,6046.0,6,+,4.0,4692.0,10264.0,13.0,32939018.0,32949282.0
30235,30235,ENSG00000230678,BRD2,protein_coding,6014.0,6046.0,6,+,4.0,4692.0,10264.0,13.0,32939018.0,32949282.0
30236,30236,ENSG00000234507,BRD2,protein_coding,6014.0,6046.0,6,+,4.0,4692.0,10264.0,13.0,32939018.0,32949282.0
30237,30237,ENSG00000170619,COMMD5,protein_coding,28727.0,28991.0,8,-,3.0,1404.0,2901.0,2.0,146075551.0,146078452.0
30242,30242,ENSG00000170927,PKHD1,protein_coding,5282.0,5314.0,6,-,2.0,13856.0,419527.0,64.0,51532896.0,51952423.0
30244,30244,ENSG00000178338,ZNF354B,protein_coding,78670.0,117608.0,5,+,1.0,2192.0,24470.0,5.0,178286954.0,178311424.0
30246,30246,ENSG00000116525,TRIM62,protein_coding,34512.0,55223.0,1,-,1.0,3836.0,36668.0,5.0,33611003.0,33647671.0
30247,30247,ENSG00000171564,FGB,protein_coding,2229.0,2244.0,4,+,2.0,3532.0,9783.0,8.0,155484132.0,155493915.0
30251,30251,ENSG00000124713,GNMT,protein_coding,26977.0,27232.0,6,+,1.0,1062.0,3118.0,6.0,42928500.0,42931618.0
30252,30252,ENSG00000115226,FNDC4,protein_coding,41401.0,64838.0,2,-,1.0,1664.0,3376.0,7.0,27714750.0,27718126.0
30253,30253,ENSG00000132950,ZMYM5,protein_coding,9081.0,9205.0,13,-,3.0,1500.0,26183.0,6.0,20411593.0,20437776.0
30254,30254,ENSG00000198822,GRM3,protein_coding,2896.0,2913.0,7,+,1.0,4254.0,220962.0,6.0,86273230.0,86494192.0
30258,30258,ENSG00000105708,ZNF14,protein_coding,7518.0,7561.0,19,-,1.0,2959.0,22640.0,4.0,19821281.0,19843921.0
30259,30259,ENSG00000167114,SLC27A4,protein_coding,10841.0,10999.0,9,+,1.0,3183.0,20910.0,13.0,131102839.0,131123749.0
30263,30263,ENSG00000139921,TMX1,protein_coding,57248.0,81542.0,14,+,1.0,4095.0,17486.0,8.0,51706886.0,51724372.0
30264,30264,ENSG00000115112,TFCP2L1,protein_coding,29577.0,29842.0,2,-,1.0,9271.0,68614.0,15.0,121974164.0,122042778.0
30267,30267,ENSG00000067533,RRP15,protein_coding,30501.0,51018.0,1,+,1.0,7766.0,52696.0,5.0,218458629.0,218511325.0
30268,30268,ENSG00000145723,GIN1,protein_coding,34115.0,54826.0,5,-,1.0,3541.0,34138.0,8.0,102421704.0,102455842.0
30270,30270,ENSG00000175193,PARL,protein_coding,34775.0,55486.0,3,-,2.0,1328.0,55520.0,10.0,183547173.0,183602693.0
30271,30271,ENSG00000140284,SLC27A2,protein_coding,10843.0,11001.0,15,+,2.0,2302.0,54196.0,10.0,50474393.0,50528589.0
30272,30272,ENSG00000104043,ATP8B4,protein_coding,55698.0,79895.0,15,-,1.0,5649.0,260984.0,28.0,50150435.0,50411419.0
30274,30274,ENSG00000174460,ZCCHC12,protein_coding,81765.0,170261.0,X,+,1.0,2193.0,3144.0,4.0,117957787.0,117960931.0
30275,30275,ENSG00000137161,CNPY3,protein_coding,10548.0,10695.0,6,+,1.0,1759.0,10148.0,6.0,42896860.0,42907008.0
30279,30279,ENSG00000062582,MRPS24,protein_coding,41475.0,64951.0,7,-,1.0,692.0,2988.0,4.0,43906157.0,43909145.0
30282,30282,ENSG00000130348,QRSL1,protein_coding,34567.0,55278.0,6,+,1.0,4107.0,38851.0,11.0,107077441.0,107116292.0
30285,30285,ENSG00000198431,TXNRD1,protein_coding,7253.0,7296.0,12,+,5.0,3783.0,63335.0,15.0,104680727.0,104744062.0
30286,30286,ENSG00000123342,MMP19,protein_coding,4301.0,4327.0,12,-,1.0,3245.0,7521.0,9.0,56229214.0,56236735.0
30288,30288,ENSG00000111727,HCFC2,protein_coding,29648.0,29915.0,12,+,1.0,5720.0,42068.0,15.0,104458236.0,104500304.0
30297,30297,ENSG00000266777,SH3GL1P1,transcribed_processed_pseudogene,6422.0,6458.0,17,+,1.0,2496.0,2496.0,1.0,30367355.0,30369851.0
30305,30305,ENSG00000167113,COQ4,protein_coding,30599.0,51117.0,9,+,1.0,1565.0,11560.0,7.0,131084791.0,131096351.0
30311,30311,ENSG00000175482,POLD4,protein_coding,37075.0,57804.0,11,-,1.0,949.0,2033.0,4.0,67119019.0,67121052.0
30313,30313,ENSG00000094661,OR1I1,protein_coding,79138.0,126370.0,19,+,1.0,1067.0,1067.0,1.0,15197877.0,15198944.0
30314,30314,ENSG00000081041,CXCL2,protein_coding,2903.0,2920.0,4,-,1.0,1199.0,2243.0,4.0,74962754.0,74964997.0
30320,30320,ENSG00000141337,ARSG,protein_coding,22657.0,22901.0,17,+,1.0,2758.0,161677.0,12.0,66255323.0,66417000.0
30321,30321,ENSG00000010310,GIPR,protein_coding,2680.0,2696.0,19,+,1.0,2010.0,14215.0,14.0,46171502.0,46185717.0
30324,30324,ENSG00000167182,SP2,protein_coding,6628.0,6668.0,17,+,1.0,3105.0,32807.0,7.0,45973516.0,46006323.0
30328,30328,ENSG00000108946,PRKAR1A,protein_coding,5541.0,5573.0,17,+,3.0,3635.0,20367.0,11.0,66508543.0,66528910.0
30329,30329,ENSG00000170950,PGK2,protein_coding,5200.0,5232.0,6,-,1.0,1689.0,1689.0,1.0,49753364.0,49755053.0
30330,30330,ENSG00000248257,PSG10P,transcribed_unprocessed_pseudogene,151344.0,653492.0,19,-,1.0,1735.0,18721.0,7.0,43341149.0,43359870.0
30331,30331,ENSG00000173261,PLAC8L1,protein_coding,81152.0,153770.0,5,-,1.0,721.0,20070.0,4.0,145463876.0,145483946.0
30332,30332,ENSG00000167526,RPL13,protein_coding,6105.0,6137.0,16,+,2.0,1172.0,2738.0,6.0,89627110.0,89629848.0
30335,30335,ENSG00000282266,ATP9B,protein_coding,119508.0,374868.0,18,+,1.0,4327.0,308885.0,30.0,76829397.0,77138282.0
30336,30336,ENSG00000166377,ATP9B,protein_coding,119508.0,374868.0,18,+,1.0,4327.0,308885.0,30.0,76829397.0,77138282.0
30337,30337,ENSG00000274273,ATP9B,protein_coding,119508.0,374868.0,18,+,1.0,4327.0,308885.0,30.0,76829397.0,77138282.0
30338,30338,ENSG00000214819,CDRT15L2,protein_coding,90332.0,256223.0,17,+,1.0,1046.0,1187.0,2.0,20483037.0,20484224.0
30339,30339,ENSG00000105963,ADAP1,protein_coding,10875.0,11033.0,7,-,1.0,2311.0,56752.0,11.0,937537.0,994289.0
30342,30342,ENSG00000127249,ATP13A4,protein_coding,58449.0,84239.0,3,-,1.0,4244.0,152830.0,30.0,193119866.0,193272696.0
30343,30343,ENSG00000115946,PNO1,protein_coding,36181.0,56902.0,2,+,1.0,1974.0,18089.0,7.0,68385005.0,68403094.0
30346,30346,ENSG00000174876,AMY1B,protein_coding,274.0,277.0,1,-,3.0,1827.0,8847.0,11.0,104230041.0,104238889.0
30347,30347,ENSG00000183207,RUVBL2,protein_coding,10698.0,10856.0,19,+,1.0,1473.0,22026.0,15.0,49497156.0,49519182.0
30350,30350,ENSG00000146232,NFKBIE,protein_coding,4763.0,4794.0,6,-,1.0,2575.0,7622.0,6.0,44225903.0,44233525.0
30361,30361,ENSG00000180644,PRF1,protein_coding,5519.0,5551.0,10,-,2.0,2518.0,5427.0,3.0,72357104.0,72362531.0
30366,30366,ENSG00000175395,ZNF25,protein_coding,85562.0,219749.0,10,-,1.0,3730.0,26658.0,6.0,38238795.0,38265453.0
30367,30367,ENSG00000073792,IGF2BP2,protein_coding,10497.0,10644.0,3,-,2.0,3591.0,181300.0,16.0,185361527.0,185542827.0
30369,30369,ENSG00000148204,CRB2,protein_coding,94824.0,286204.0,9,+,1.0,5628.0,22584.0,13.0,126118448.0,126141032.0
30371,30371,ENSG00000186523,FAM86B1,protein_coding,59190.0,85002.0,8,-,2.0,2298.0,12011.0,6.0,12039613.0,12051624.0
30375,30375,ENSG00000135317,SNX14,protein_coding,36507.0,57231.0,6,-,2.0,3397.0,88414.0,28.0,86215215.0,86303629.0
30383,30383,ENSG00000214943,GPR33,protein_coding,2839.0,2856.0,14,-,2.0,1075.0,5001.0,2.0,31952150.0,31957151.0
30385,30385,ENSG00000231887,PRH1,protein_coding,5522.0,5554.0,12,-,1.0,1194.0,290650.0,9.0,11033560.0,11324210.0
30386,30386,ENSG00000277823,PRH1,protein_coding,5522.0,5554.0,12,-,1.0,1194.0,290650.0,9.0,11033560.0,11324210.0
30387,30387,ENSG00000276461,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30388,30388,ENSG00000262024,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30389,30389,ENSG00000100207,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30390,30390,ENSG00000280467,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30391,30391,ENSG00000281897,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30392,30392,ENSG00000283026,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30393,30393,ENSG00000282892,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30394,30394,ENSG00000283681,TCF20,protein_coding,6902.0,6942.0,22,-,2.0,7338.0,55426.0,4.0,42556019.0,42611445.0
30395,30395,ENSG00000212128,TAS2R13,protein_coding,30325.0,50838.0,12,-,1.0,1636.0,1636.0,1.0,11060525.0,11062161.0
30396,30396,ENSG00000273457,TAS2R13,protein_coding,30325.0,50838.0,12,-,1.0,1636.0,1636.0,1.0,11060525.0,11062161.0
30397,30397,ENSG00000277254,TAS2R13,protein_coding,30325.0,50838.0,12,-,1.0,1636.0,1636.0,1.0,11060525.0,11062161.0
30400,30400,ENSG00000212126,TAS2R50,protein_coding,92060.0,259296.0,12,-,1.0,999.0,999.0,1.0,11138512.0,11139511.0
30401,30401,ENSG00000276167,TAS2R50,protein_coding,92060.0,259296.0,12,-,1.0,999.0,999.0,1.0,11138512.0,11139511.0
30402,30402,ENSG00000273431,TAS2R50,protein_coding,92060.0,259296.0,12,-,1.0,999.0,999.0,1.0,11138512.0,11139511.0
30408,30408,ENSG00000104147,OIP5,protein_coding,11174.0,11339.0,15,-,1.0,1231.0,23353.0,5.0,41601466.0,41624819.0
30414,30414,ENSG00000104133,SPG11,protein_coding,56009.0,80208.0,15,-,2.0,7580.0,100982.0,39.0,44854894.0,44955876.0
30417,30417,ENSG00000188729,OSTN,protein_coding,110148.0,344901.0,3,+,1.0,399.0,37588.0,3.0,190930322.0,190967910.0
30419,30419,ENSG00000138653,NDST4,protein_coding,41176.0,64579.0,4,-,1.0,3329.0,286105.0,14.0,115748927.0,116035032.0
30420,30420,ENSG00000124743,KLHL31,protein_coding,125545.0,401265.0,6,-,1.0,5740.0,17807.0,3.0,53512699.0,53530506.0
30424,30424,ENSG00000135447,PPP1R1A,protein_coding,5470.0,5502.0,12,-,1.0,1827.0,9419.0,7.0,54973024.0,54982443.0
30425,30425,ENSG00000221944,TIGD1,protein_coding,83589.0,200765.0,2,-,1.0,2447.0,2447.0,1.0,233412779.0,233415226.0
30426,30426,ENSG00000204300,TMEM225,protein_coding,109551.0,338661.0,11,-,1.0,1094.0,2707.0,4.0,123753633.0,123756340.0
30428,30428,ENSG00000154556,SORBS2,protein_coding,8408.0,8470.0,4,-,8.0,4912.0,225538.0,21.0,186506598.0,186732136.0
30433,30433,ENSG00000204547,DEFB122,transcribed_unprocessed_pseudogene,89526.0,245935.0,20,+,1.0,487.0,7735.0,3.0,30009242.0,30016977.0
30435,30435,ENSG00000173210,ABLIM3,protein_coding,22641.0,22885.0,5,+,1.0,4311.0,118945.0,24.0,148521054.0,148639999.0
30436,30436,ENSG00000122641,INHBA,protein_coding,3599.0,3624.0,7,-,1.0,2172.0,14105.0,3.0,41728601.0,41742706.0
30439,30439,ENSG00000125877,ITPA,protein_coding,3679.0,3704.0,20,+,2.0,1092.0,14450.0,8.0,3190056.0,3204506.0
30440,30440,ENSG00000107779,BMPR1A,protein_coding,653.0,657.0,10,+,1.0,3603.0,168549.0,13.0,88516396.0,88684945.0
30443,30443,ENSG00000119596,YLPM1,protein_coding,35532.0,56252.0,14,+,1.0,8116.0,73944.0,21.0,75230069.0,75304013.0
30449,30449,ENSG00000262209,PCDHGB3,protein_coding,35387.0,56102.0,5,+,2.0,3518.0,72514.0,2.0,140749962.0,140822476.0
30451,30451,ENSG00000103067,ESRP2,protein_coding,55806.0,80004.0,16,-,1.0,4006.0,7686.0,15.0,68262450.0,68270136.0
30453,30453,ENSG00000102755,FLT1,protein_coding,2305.0,2321.0,13,-,4.0,4720.0,118304.0,14.0,28950961.0,29069265.0
30457,30457,ENSG00000240764,PCDHGC5,protein_coding,35398.0,56113.0,5,+,2.0,3636.0,13187.0,2.0,140868808.0,140881995.0
30461,30461,ENSG00000118307,CASC1,protein_coding,34548.0,55259.0,12,-,3.0,2494.0,86871.0,16.0,25261223.0,25348094.0
30463,30463,ENSG00000182541,LIMK2,protein_coding,3960.0,3985.0,22,+,3.0,3685.0,31718.0,15.0,31644348.0,31676066.0
30464,30464,ENSG00000121766,ZCCHC17,protein_coding,31018.0,51538.0,1,+,1.0,1594.0,67938.0,8.0,31769842.0,31837780.0
30476,30476,ENSG00000163638,ADAMTS9,protein_coding,36278.0,56999.0,3,-,1.0,7272.0,172034.0,40.0,64501331.0,64673365.0
30477,30477,ENSG00000055147,FAM114A2,protein_coding,10669.0,10827.0,5,-,1.0,2866.0,47228.0,14.0,153371269.0,153418497.0
30478,30478,ENSG00000137216,TMEM63B,protein_coding,34651.0,55362.0,6,+,1.0,3175.0,27880.0,24.0,44095376.0,44123256.0
30481,30481,ENSG00000074935,TUBE1,protein_coding,30657.0,51175.0,6,-,1.0,2285.0,16891.0,12.0,112391860.0,112408751.0
30483,30483,ENSG00000163295,ALPI,protein_coding,245.0,248.0,2,+,1.0,2539.0,3909.0,11.0,233320833.0,233324742.0
30487,30487,ENSG00000147533,GOLGA7,protein_coding,30607.0,51125.0,8,+,3.0,1903.0,20418.0,6.0,41348081.0,41368499.0
30488,30488,ENSG00000244280,ECEL1P2,transcribed_unprocessed_pseudogene,110303.0,347694.0,2,-,1.0,1294.0,1294.0,1.0,233250460.0,233251754.0
30489,30489,ENSG00000184271,POU6F1,protein_coding,5431.0,5463.0,12,-,2.0,4920.0,20994.0,8.0,51580719.0,51601714.0
30498,30498,ENSG00000165914,TTC7B,protein_coding,80447.0,145567.0,14,-,1.0,3414.0,275829.0,20.0,91006932.0,91282761.0
30499,30499,ENSG00000117834,SLC5A9,protein_coding,83519.0,200010.0,1,+,2.0,3222.0,25959.0,14.0,48688357.0,48714316.0
30501,30501,ENSG00000042317,SPATA7,protein_coding,35101.0,55812.0,14,+,2.0,1954.0,52816.0,12.0,88851988.0,88904804.0
30505,30505,ENSG00000176695,OR4F17,protein_coding,56809.0,81099.0,19,+,1.0,917.0,917.0,1.0,110679.0,111596.0
30508,30508,ENSG00000171659,GPR34,protein_coding,2840.0,2857.0,X,+,2.0,1887.0,8304.0,3.0,41548226.0,41556530.0
30510,30510,ENSG00000113248,PCDHB15,protein_coding,35404.0,56121.0,5,+,1.0,2654.0,2654.0,1.0,140625147.0,140627801.0
30516,30516,ENSG00000262096,PCDHB19P,transcribed_unprocessed_pseudogene,58265.0,84054.0,5,+,1.0,4623.0,4623.0,1.0,140619689.0,140624312.0
30520,30520,ENSG00000181418,DDN,protein_coding,22864.0,23109.0,12,-,1.0,3742.0,4155.0,2.0,49388933.0,49393088.0
30525,30525,ENSG00000198788,MUC2,protein_coding,4557.0,4583.0,11,+,1.0,8573.0,29542.0,50.0,1074875.0,1104417.0
30526,30526,ENSG00000278466,MUC2,protein_coding,4557.0,4583.0,11,+,1.0,8573.0,29542.0,50.0,1074875.0,1104417.0
30527,30527,ENSG00000284971,MUC2,protein_coding,4557.0,4583.0,11,+,1.0,8573.0,29542.0,50.0,1074875.0,1104417.0
30528,30528,ENSG00000152954,NRSN1,protein_coding,80113.0,140767.0,6,+,1.0,2404.0,21343.0,4.0,24126414.0,24147757.0
30533,30533,ENSG00000181929,PRKAG1,protein_coding,5539.0,5571.0,12,-,2.0,1704.0,16537.0,12.0,49396055.0,49412592.0
30534,30534,ENSG00000058063,ATP11B,protein_coding,22955.0,23200.0,3,+,1.0,7290.0,128130.0,30.0,182511291.0,182639421.0
30540,30540,ENSG00000117500,TMED5,protein_coding,30482.0,50999.0,1,-,3.0,6109.0,30947.0,5.0,93615299.0,93646246.0
30541,30541,ENSG00000099860,GADD45B,protein_coding,4590.0,4616.0,19,+,1.0,1371.0,2134.0,4.0,2476123.0,2478257.0
30547,30547,ENSG00000107282,APBA1,protein_coding,317.0,320.0,9,-,1.0,6571.0,244826.0,13.0,72042449.0,72287275.0
30548,30548,ENSG00000276497,APBA1,protein_coding,317.0,320.0,9,-,1.0,6571.0,244826.0,13.0,72042449.0,72287275.0
30552,30552,ENSG00000114923,SLC4A3,protein_coding,6472.0,6508.0,2,+,2.0,4208.0,14410.0,23.0,220492292.0,220506702.0
30555,30555,ENSG00000068985,PAGE1,protein_coding,8642.0,8712.0,X,-,1.0,658.0,8542.0,6.0,49452054.0,49460596.0
30560,30560,ENSG00000183117,CSMD1,protein_coding,41076.0,64478.0,8,-,1.0,14247.0,2059453.0,70.0,2792875.0,4852328.0
30561,30561,ENSG00000110723,EXPH5,protein_coding,22841.0,23086.0,11,-,1.0,10181.0,88216.0,6.0,108376158.0,108464374.0
30566,30566,ENSG00000132259,CNGA4,protein_coding,1253.0,1262.0,11,+,1.0,1897.0,5377.0,6.0,6260330.0,6265707.0
30567,30567,ENSG00000114416,FXR1,protein_coding,8036.0,8087.0,3,+,3.0,8548.0,70305.0,17.0,180630234.0,180700539.0
30576,30576,ENSG00000157093,LYZL4,protein_coding,79468.0,131375.0,3,-,1.0,867.0,13490.0,5.0,42438575.0,42452065.0
30581,30581,ENSG00000164934,DCAF13,protein_coding,25628.0,25879.0,8,+,1.0,2630.0,28738.0,11.0,104426942.0,104455680.0
30583,30583,ENSG00000225783,MIAT,lincRNA,133970.0,440823.0,22,+,4.0,10078.0,18994.0,4.0,27053446.0,27072440.0
30586,30586,ENSG00000159761,C16orf86,protein_coding,122910.0,388284.0,16,+,1.0,1265.0,1944.0,4.0,67700717.0,67702661.0
30587,30587,ENSG00000115758,ODC1,protein_coding,4922.0,4953.0,2,-,1.0,2050.0,7945.0,12.0,10580508.0,10588453.0
30588,30588,ENSG00000205940,HSP90AB2P,transcribed_processed_pseudogene,124322.0,391634.0,4,+,1.0,4888.0,4888.0,1.0,13335037.0,13339925.0
30589,30589,ENSG00000157869,RAB28,protein_coding,9229.0,9364.0,4,-,3.0,1781.0,116642.0,8.0,13369347.0,13485989.0
30590,30590,ENSG00000183706,OR4N4,protein_coding,94053.0,283694.0,15,+,1.0,950.0,950.0,1.0,22382473.0,22383423.0
30591,30591,ENSG00000182768,NGRN,protein_coding,30816.0,51335.0,15,+,2.0,1552.0,6548.0,2.0,90808895.0,90815443.0
30597,30597,ENSG00000173786,CNP,protein_coding,1258.0,1267.0,17,+,1.0,5218.0,10995.0,4.0,40118759.0,40129754.0
